"日期","时间","股票代码","股票名称","买/卖","数量","成交价","总成本","交易佣金"
"2017-09-20","09:30","000670.SZA","盈方微","买入","9400","7.3","68620.002","20.59"
"","09:30","002176.SZA","江特电机","买入","4000","17.02","68080.002","20.42"
"","09:30","300520.SZA","科大国创","买入","1700","35.66","60622","18.19"
"","09:30","600846.SHA","同济科技","买入","4700","14.6","68620.002","20.59"
"","09:30","300223.SZA","北京君正","买入","1800","37.1","66780.004","20.03"
"","15:00","000671.SZA","阳光城","卖出","10200","8.21","-83742","108.86"
"","15:00","600773.SHA","西藏城投","卖出","4900","17.84","-87416.001","113.64"
"","15:00","300037.SZA","新宙邦","卖出","2700","27.53","-74330.996","96.63"
"","15:00","300685.SZA","艾德生物","卖出","800","96.66","-77328.002","100.53"
"","15:00","600686.SHA","金龙汽车","卖出","4900","15.99","-78350.998","101.86"
"2017-09-19","09:30","000671.SZA","阳光城","买入","10200","7.92","80783.996","24.24"
"","09:30","600773.SHA","西藏城投","买入","4900","15.75","77175","23.15"
"","09:30","300037.SZA","新宙邦","买入","2700","28.29","76382.998","22.91"
"","09:30","300685.SZA","艾德生物","买入","800","95.19","76152.003","22.85"
"","09:30","600686.SHA","金龙汽车","买入","4900","15.8","77420.002","23.23"
"","15:00","000762.SZA","西藏矿业","卖出","3100","23.07","-71517.005","92.97"
"","15:00","002225.SZA","濮耐股份","卖出","9000","7.25","-65250","84.82"
"","15:00","002192.SZA","融捷股份","卖出","1500","43.45","-65175.001","84.73"
"","15:00","002742.SZA","三圣股份","卖出","3700","18.97","-70188.997","91.25"
"","15:00","002392.SZA","北京利尔","卖出","9600","7.05","-67680.002","87.98"
"2017-09-18","09:30","000762.SZA","西藏矿业","买入","3100","22.77","70587.001","21.18"
"","09:30","002225.SZA","濮耐股份","买入","9000","7.37","66329.999","19.9"
"","09:30","002192.SZA","融捷股份","买入","1500","44.11","66165.001","19.85"
"","09:30","002742.SZA","三圣股份","买入","3700","17.87","66119.003","19.84"
"","09:30","002392.SZA","北京利尔","买入","9600","7.07","67872.002","20.36"
"","15:00","600592.SHA","龙溪股份","卖出","6800","11.75","-79899.991","103.87"
"","15:00","300613.SZA","富瀚微","卖出","300","219.45","-65835.004","85.59"
"","15:00","002639.SZA","雪人股份","卖出","7400","10.52","-77847.996","101.2"
"","15:00","300409.SZA","道氏技术","卖出","1300","57.7","-75010.001","97.51"
"","15:00","600503.SHA","华丽家族","卖出","9700","8.64","-83807.994","108.95"
"2017-09-15","09:30","600592.SHA","龙溪股份","买入","6800","11.63","79084.001","23.73"
"","09:30","300613.SZA","富瀚微","买入","300","201.1","60330.002","18.1"
"","09:30","002639.SZA","雪人股份","买入","7400","10.66","78883.999","23.67"
"","09:30","300409.SZA","道氏技术","买入","1300","59","76700","23.01"
"","09:30","600503.SHA","华丽家族","买入","9700","8.12","78763.999","23.63"
"","15:00","603603.SHA","博天环境","卖出","1300","50.26","-65338.003","84.94"
"","15:00","002065.SZA","东华软件","卖出","5900","11.41","-67319.005","87.51"
"","15:00","300153.SZA","科泰电源","卖出","3600","16.79","-60444.003","78.58"
"","15:00","600321.SHA","国栋建设","卖出","13800","4.62","-63755.997","82.88"
"","15:00","300459.SZA","金科文化","卖出","5100","13.66","-69665.999","90.57"
"2017-09-14","09:30","603603.SHA","博天环境","买入","1300","50.01","65013.003","19.5"
"","09:30","002065.SZA","东华软件","买入","5900","11.62","68558.005","20.57"
"","09:30","300153.SZA","科泰电源","买入","3600","17.9","64439.999","19.33"
"","09:30","600321.SHA","国栋建设","买入","13800","4.73","65274.001","19.58"
"","09:30","300459.SZA","金科文化","买入","5100","12.93","65943.002","19.78"
"","15:00","002747.SZA","埃斯顿","卖出","5200","14.81","-77011.997","100.12"
"","15:00","002176.SZA","江特电机","卖出","4700","18","-84600","109.98"
"","15:00","600459.SHA","贵研铂业","卖出","2900","26.6","-77140.001","100.28"
"","15:00","300198.SZA","纳川股份","卖出","8600","9.08","-78087.999","101.51"
"","15:00","300116.SZA","坚瑞沃能","卖出","6500","11.66","-75790.005","98.53"
"2017-09-13","09:30","002747.SZA","埃斯顿","买入","5200","14.49","75347.994","22.6"
"","09:30","002176.SZA","江特电机","买入","4700","16.25","76375","22.91"
"","09:30","600459.SHA","贵研铂业","买入","2900","26.35","76415.007","22.92"
"","09:30","300198.SZA","纳川股份","买入","8600","8.68","74647.994","22.39"
"","09:30","300116.SZA","坚瑞沃能","买入","6500","11.63","75595.001","22.68"
"","15:00","300409.SZA","道氏技术","卖出","1100","60.01","-66010.998","85.81"
"","15:00","300001.SZA","特锐德","卖出","4000","17.5","-70000","91"
"","15:00","002859.SZA","洁美科技","卖出","500","108.15","-54075.001","70.3"
"","15:00","002276.SZA","万马股份","卖出","5300","13.2","-69959.999","90.95"
"","15:00","002055.SZA","得润电子","卖出","2700","25.13","-67850.998","88.21"
"2017-09-12","09:30","300409.SZA","道氏技术","买入","1100","59.12","65031.995","19.51"
"","09:30","300001.SZA","特锐德","买入","4000","17.11","68440.003","20.53"
"","09:30","002859.SZA","洁美科技","买入","500","116.88","58439.999","17.53"
"","09:30","002276.SZA","万马股份","买入","5300","13.2","69959.999","20.99"
"","09:30","002055.SZA","得润电子","买入","2700","24.81","66986.993","20.1"
"","15:00","002766.SZA","索菱股份","卖出","3100","19.45","-60295.002","78.38"
"","15:00","000973.SZA","佛塑科技","卖出","6800","8.29","-56372","73.28"
"","15:00","600773.SHA","西藏城投","卖出","4300","13.91","-59812.999","77.76"
"","15:00","002192.SZA","融捷股份","卖出","1400","41.56","-58183.997","75.64"
"","15:00","000510.SZA","金路集团","卖出","5300","10.66","-56497.999","73.45"
"","15:00","600569.SHA","安阳钢铁","卖出","13500","5.65","-76275.001","99.16"
"2017-09-11","09:30","002766.SZA","索菱股份","买入","3100","18","55800","16.74"
"","09:30","000973.SZA","佛塑科技","买入","6800","8.44","57391.997","17.22"
"","09:30","600773.SHA","西藏城投","买入","4300","13.6","58480.002","17.54"
"","09:30","002192.SZA","融捷股份","买入","1400","42.01","58813.998","17.64"
"","09:30","000510.SZA","金路集团","买入","5300","10.75","56975","17.09"
"","15:00","300014.SZA","亿纬锂能","卖出","2600","28.15","-73189.994","95.15"
"","15:00","300496.SZA","中科创达","卖出","1500","42.06","-63089.996","82.02"
"","15:00","300035.SZA","中科电气","卖出","6800","10.11","-68747.991","89.37"
"","15:00","300477.SZA","合纵科技","卖出","2800","25.53","-71483.991","92.93"
"","15:00","300228.SZA","富瑞特装","卖出","5500","12.83","-70564.999","91.73"
"2017-09-08","09:30","300014.SZA","亿纬锂能","买入","2600","26.18","68067.996","20.42"
"","09:30","300496.SZA","中科创达","买入","1500","43.23","64844.999","19.45"
"","09:30","300035.SZA","中科电气","买入","6800","9.97","67795.995","20.34"
"","09:30","300477.SZA","合纵科技","买入","2800","24.45","68459.997","20.54"
"","09:30","300228.SZA","富瑞特装","买入","5500","12.26","67429.997","20.23"
"","15:00","002709.SZA","天赐材料","卖出","1400","49.48","-69272.004","90.05"
"","15:00","002845.SZA","同兴达","卖出","800","85.86","-68687.994","89.29"
"","15:00","300198.SZA","纳川股份","卖出","8500","8.58","-72929.999","94.81"
"","15:00","600807.SHA","天业股份","卖出","6400","11.18","-71552.002","93.02"
"2017-09-07","09:30","002709.SZA","天赐材料","买入","1400","49.43","69202.006","20.76"
"","09:30","600569.SHA","安阳钢铁","买入","13500","5.25","70875","21.26"
"","09:30","002845.SZA","同兴达","买入","800","80.5","64399.994","19.32"
"","09:30","300198.SZA","纳川股份","买入","8500","9.27","78794.996","23.64"
"","09:30","600807.SHA","天业股份","买入","6400","11.22","71808.002","21.54"
"","15:00","002747.SZA","埃斯顿","卖出","4800","13.87","-66575.995","86.55"
"","15:00","002078.SZA","太阳纸业","卖出","7600","8.97","-68172.002","88.62"
"","15:00","600200.SHA","江苏吴中","卖出","4700","14.9","-70030.002","91.04"
"","15:00","002885.SZA","京泉华","卖出","1500","41.48","-62219.999","80.89"
"","15:00","000671.SZA","阳光城","卖出","10900","6.83","-74446.999","96.78"
"2017-09-06","09:30","002747.SZA","埃斯顿","买入","4800","13.96","67008","20.1"
"","09:30","002078.SZA","太阳纸业","买入","7600","9.14","69463.996","20.84"
"","09:30","600200.SHA","江苏吴中","买入","4700","14.68","68995.997","20.7"
"","09:30","002885.SZA","京泉华","买入","1500","41.8","62699.999","18.81"
"","09:30","000671.SZA","阳光城","买入","10900","6.34","69106.002","20.73"
"","15:00","300663.SZA","科蓝软件","卖出","2400","28.69","-68856.001","89.51"
"","15:00","002273.SZA","水晶光电","卖出","2500","27.35","-68375.001","88.89"
"","15:00","603019.SHA","中科曙光","卖出","2200","32.88","-72336.002","94.04"
"","15:00","600231.SHA","凌钢股份","卖出","11400","6.05","-68970.002","89.66"
"","15:00","300659.SZA","中孚信息","卖出","1600","43.4","-69440.002","90.27"
"2017-09-05","09:30","300663.SZA","科蓝软件","买入","2400","28.37","68088.002","20.43"
"","09:30","002273.SZA","水晶光电","买入","2500","27","67500.005","20.25"
"","09:30","603019.SHA","中科曙光","买入","2200","31.7","69740.002","20.92"
"","09:30","600231.SHA","凌钢股份","买入","11400","6.07","69198.002","20.76"
"","09:30","300659.SZA","中孚信息","买入","1600","42.9","68640.003","20.59"
"","15:00","300675.SZA","建科院","卖出","1700","39.57","-67268.999","87.45"
"","15:00","603676.SHA","卫信康","卖出","3700","18.41","-68116.999","88.55"
"","15:00","600490.SHA","鹏欣资源","卖出","7500","9.56","-71700.003","93.21"
"","15:00","603505.SHA","金石资源","卖出","2600","25.17","-65442","85.07"
"","15:00","603388.SHA","元成股份","卖出","1400","51.33","-71862.002","93.42"
"2017-09-04","09:30","300675.SZA","建科院","买入","1700","40.5","68850","20.66"
"","09:30","603676.SHA","卫信康","买入","3700","19.1","70670.002","21.2"
"","09:30","600490.SHA","鹏欣资源","买入","7500","9.74","73049.998","21.91"
"","09:30","603505.SHA","金石资源","买入","2600","26.45","68770.002","20.63"
"","09:30","603388.SHA","元成股份","买入","1400","49.01","68613.998","20.58"
"","15:00","000560.SZA","昆百大A","卖出","5400","12.1","-65340.002","84.94"
"","15:00","002886.SZA","沃特股份","卖出","1600","36.62","-58591.998","76.17"
"","15:00","300009.SZA","安科生物","卖出","3500","18.1","-63350.001","82.36"
"","15:00","002362.SZA","汉王科技","卖出","2200","36","-79200","102.96"
"","15:00","002285.SZA","世联行","卖出","5300","12.13","-64289.006","83.58"
"2017-09-01","09:30","000560.SZA","昆百大A","买入","5400","11.66","62963.999","18.89"
"","09:30","002886.SZA","沃特股份","买入","1600","40.13","64208.002","19.26"
"","09:30","300009.SZA","安科生物","买入","3500","18.76","65659.994","19.7"
"","09:30","002362.SZA","汉王科技","买入","2200","29.3","64459.998","19.34"
"","09:30","002285.SZA","世联行","买入","5300","12.16","64447.999","19.33"
"","15:00","002457.SZA","青龙管业","卖出","3900","17.68","-68951.994","89.64"
"","15:00","600141.SHA","兴发集团","卖出","4000","18.73","-74919.998","97.4"
"","15:00","300344.SZA","太空板业","卖出","4300","15.74","-67681.999","87.99"
"","15:00","002797.SZA","第一创业","卖出","6000","11.52","-69119.997","89.86"
"","15:00","300440.SZA","运达科技","卖出","4800","16.2","-77759.994","101.09"
"2017-08-31","09:30","002457.SZA","青龙管业","买入","3900","17.3","67469.997","20.24"
"","09:30","600141.SHA","兴发集团","买入","4000","17.09","68360.001","20.51"
"","09:30","300344.SZA","太空板业","买入","4300","15.55","66864.997","20.06"
"","09:30","002797.SZA","第一创业","买入","6000","11.35","68100.002","20.43"
"","09:30","300440.SZA","运达科技","买入","4800","13.85","66479.997","19.94"
"","15:00","300105.SZA","龙源技术","卖出","7900","8.13","-64227.001","83.5"
"","15:00","603933.SHA","睿能科技","卖出","1200","54.16","-64991.999","84.49"
"","15:00","603387.SHA","基蛋生物","卖出","1100","58.15","-63965.001","83.15"
"","15:00","300670.SZA","大烨智能","卖出","2200","29.55","-65009.998","84.51"
"","15:00","601878.SHA","浙商证券","卖出","2800","23.04","-64512.003","83.87"
"2017-08-30","09:30","300105.SZA","龙源技术","买入","7900","7.7","60830.003","18.25"
"","09:30","603933.SHA","睿能科技","买入","1200","51.83","62196.003","18.66"
"","09:30","603387.SHA","基蛋生物","买入","1100","56.1","61709.999","18.51"
"","09:30","300670.SZA","大烨智能","买入","2200","26.98","59355.999","17.81"
